jurisdiction,formNumber,formName,formNameLooksMisextracted,remediationLane,remediationLaneName,activeTrackStatus,affectedTrackIds,trackBindingStatus,candidateRegistryFormId,candidateRegistryTrackIds,routeKinds,rendererKind,packetCapable,participantTreatment,sellable,publicPacketRoute,checkoutSuppressed,paymentSuppressed,packetCreditConsumed,officialSourceUrl,sourcePublisher,sourceRetrievalDate,sourceRevision,sourceSha256,sourceBinaryPresentInClone,sourceBinaryPathInClone,currentnessStatus,missingBinary,structuralClass,interactiveFieldCount,anyFinalizedArtifact,activeContentVerdict,contactSheetShowsAFill,defectCategories,severity,releaseRisk,owner,independentReviewStatus,disposition,dispositionMeaning,acquisitionPriority,acquisitionRule,rootCauseIds,systemicRootCauseIds,familySpecificRootCauseIds,packetCapableTreatment,servedByGuidanceOrDeferral,certifiableArtifacts,labelsAwaitingAPlacementDecision,exactBlocker,exactNextAction,releaseStatus
AR,Arkansas-Petition-Order-Forms.html,Arkansas-Petition-Order-Forms.html,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,f47ff079d70a3973ecbdd32c524f373af88801fe8cd3e91b7a6f090f825f8d42,false,,not recorded,true,html_form,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for AR Arkansas-Petition-Order-Forms.html is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official AR Arkansas-Petition-Order-Forms.html binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
AR,Felony-Petition-Form-f.pdf,Felony-Petition-Form-f.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,6065fe0248e9022c866ac2506c02df35b533439f6d15fc40843b709eea375d9b,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for AR Felony-Petition-Form-f.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official AR Felony-Petition-Form-f.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
KY,496.2.pdf,496.2.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,5d1ca608d94911a3f2fa0ed168ea43da2d72e685b85c48b3c220ed5ea6896bde,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for KY 496.2.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official KY 496.2.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
KY,496.3.pdf,496.3.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,3225f34ea85bb9e4649e41257530d40e9565a4a7b95628148ee115edced47eaa,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for KY 496.3.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official KY 496.3.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
KY,497.2.pdf,497.2.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,080acd68f99ff84afb9b1d08721b5dbff516b8531f0ce53ca7ffc030e80f19e4,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for KY 497.2.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official KY 497.2.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
KY,AOC-009,RECORDS UNIT,false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,acroform_fill,false,,false,false,true,true,false,,,2026-08-02,REV-UNKNOWN,469835852a1d7427a2212403aacd3118e93d6adc07791653aab25cb93324f662,false,,revision_confirmation_required,false,acroform,19,false,no rendered artifact to judge,,held_on_source_or_design missing_required_packet_component multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence stale_or_superseded,low,none,RCAP inventory owner,never_independently_reviewed,orphaned,No active track requires it and no candidate binding to one exists.,4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-STALE-OR-SUPERSEDED RC-T-ALL-FIELDS-UNWRITABLE RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-V-NO-SHEET-PRODUCED,RC-S-STALE-OR-SUPERSEDED RC-T-ALL-FIELDS-UNWRITABLE RC-T-NO-DERIVABLE-WRITE-BOX,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for KY AOC-009 and record the decision. It blocks nothing in the meantime.",HELD
KY,AOC-333,"Substance in the First Degree against the defendant is dismissed and all records relating to the case, including but not",false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,acroform_fill,false,,false,false,true,true,false,,,,REV-UNKNOWN,7af13bcf7ea1d395471c381b10f2200049d1c0a6380add604360da39b51f3587,false,,source_or_currentness_gate_open,false,acroform,14,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence stale_or_superseded unfinalized_rendered_artifact visually_unsafe,low,none,RCAP inventory owner,never_independently_reviewed,archive_candidate,"Source-gated: retained for provenance, never runtime-selectable.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-STALE-OR-SUPERSEDED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-S-STALE-OR-SUPERSEDED RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for KY AOC-333 and record the decision. It blocks nothing in the meantime.",HELD
KY,AOC-334,is hereby void; and all records pertaining thereto that are in custody of the court and any records in the custody of,true,B,official_source_acquisition_required,active_track,ky_void_seal_controlled_substance ky_void_seal_marijuana_synthetic_salvia,bound_to_tracks_by_the_committed_relationships,,,guidance_only,acroform_fill,false,production_packet,false,false,true,true,false,,,2026-08-02,REV-UNKNOWN,7eb2838037903de1769a0253d6ad9b092dd72f4aa363b323968c8c510fd55d3d,false,,revision_confirmation_required,false,acroform,20,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill held_on_source_or_design rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence stale_or_superseded unfinalized_rendered_artifact visually_unsafe,high,contained_by_terminal_treatment,Roger (official source acquisition),technically_approved_for_at_least_one_served_track,active_track_delivery_hold,An active track's packet delivery is blocked on this asset.,1,,RC-G-GENERATION-NOT-ALLOWED RC-G-PRODUCTION-HOLD RC-S-STALE-OR-SUPERSEDED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-PRODUCTION-HOLD RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-S-STALE-OR-SUPERSEDED RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,true,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 7eb2838037903de1769a0253d6ad9b092dd72f4aa363b323968c8c510fd55d3d) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official KY AOC-334 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
KY,AOC-496,EXPUNGEMENT ORDER,false,B,official_source_acquisition_required,active_track,ky_misdemeanor_expungement,bound_to_tracks_by_the_committed_relationships,,,guidance_only,acroform_fill,false,,false,false,true,true,false,,,2026-08-02,REV-2016-07,4c4658780c576300d55f0262fd2455d6eae2a9b2d3e73972dece8a834ea1fdbd,false,,candidate_current_source,false,acroform,33,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact visually_unsafe,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 4c4658780c576300d55f0262fd2455d6eae2a9b2d3e73972dece8a834ea1fdbd) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official KY AOC-496 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
KY,AOC-496.2,PETITION FOR EXPUNGEMENT,false,B,official_source_acquisition_required,active_track,ky_misdemeanor_expungement,bound_to_tracks_by_the_committed_relationships,,,guidance_only,acroform_fill,false,,false,false,true,true,false,,,2026-08-02,REV-2016-07,5d1ca608d94911a3f2fa0ed168ea43da2d72e685b85c48b3c220ed5ea6896bde,false,,candidate_current_source,false,acroform,31,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact visually_unsafe,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 5d1ca608d94911a3f2fa0ed168ea43da2d72e685b85c48b3c220ed5ea6896bde) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official KY AOC-496.2 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
KY,AOC-496.3,"In support of this Application, the Defendant states as follows:",true,B,official_source_acquisition_required,active_track,ky_felony_expungement_after_pardon ky_felony_vacatur_expungement,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,,,2026-08-02,REV-UNKNOWN,3225f34ea85bb9e4649e41257530d40e9565a4a7b95628148ee115edced47eaa,false,,revision_confirmation_required,false,acroform,62,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill held_on_source_or_design rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence stale_or_superseded unfinalized_rendered_artifact visually_unsafe,high,contained_by_terminal_treatment,Roger (official source acquisition),technically_approved_for_at_least_one_served_track,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,3,,RC-G-GENERATION-NOT-ALLOWED RC-G-PRODUCTION-HOLD RC-S-STALE-OR-SUPERSEDED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-PRODUCTION-HOLD RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-S-STALE-OR-SUPERSEDED RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 3225f34ea85bb9e4649e41257530d40e9565a4a7b95628148ee115edced47eaa) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official KY AOC-496.3 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
KY,AOC-496.4,496.4,false,B,official_source_acquisition_required,active_track,ky_felony_vacatur_expungement,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,,,2026-08-02,REV-2023-06,70f9540b2a6ce517024c9b53815e964141e3641dd1a2b62a97af257146508182,false,,candidate_current_source,false,acroform,75,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact visually_unsafe,high,contained_by_terminal_treatment,Roger (official source acquisition),technically_approved_for_at_least_one_served_track,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 70f9540b2a6ce517024c9b53815e964141e3641dd1a2b62a97af257146508182) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official KY AOC-496.4 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
